eje_x,collagen,collagen.,glycogen,glycogen.,lipids,lipids.,dna,dna.,ibuprofen,ibuprofen.,acetylsalicylic-acid,acetylsalicylic-acid.,paracetamol,paracetamol.
400,-0.0007132887241045793,-0.0005933547302291768,-0.0007279344334472433,-0.0007795363579041837,-0.0008561746916277151,-0.0007922256412568362,-0.0006098226209406421,-0.0005780619866820062,,,,,,
401,-0.0007097671927234713,-0.000589328223199519,-0.0007252669856974111,-0.0007770636083333853,-0.0008537080993365958,-0.0007894684799033948,-0.0006058735148175727,-0.0005737968905747542,,,,,,
402,-0.0007064395466216567,-0.0005855690148439834,-0.0007226205290122587,-0.0007745533950866099,-0.0008513042764455683,-0.0007868506320734477,-0.0006021530294024109,-0.0005697617490760769,,,,,,
403,-0.0007088866809162521,-0.0005897711697695276,-0.0007205992811580951,-0.0007709273441527357,-0.0008507700101421566,-0.0007883821709703395,-0.0006052419025267361,-0.0005725756957108547,,,,,,
404,-0.0007113338152108476,-0.000593973324695072,-0.0007185780333039317,-0.0007673012932188617,-0.0008502357438387448,-0.0007899137098672313,-0.0006083307756510613,-0.0005753896423456325,,,,,,
405,-0.0007137809495054429,-0.0005981754796206162,-0.0007165567854497681,-0.0007636752422849877,-0.000849701477535333,-0.0007914452487641231,-0.0006114196487753866,-0.0005782035889804102,,,,,,
406,-0.0007162280838000384,-0.0006023776345461605,-0.0007145355375956045,-0.0007600491913511136,-0.0008491672112319213,-0.000792976787661015,-0.0006145085218997119,-0.000581017535615188,,,,,,
407,-0.0007186752180946339,-0.000606579789471705,-0.0007125142897414408,-0.0007564231404172392,-0.0008486329449285096,-0.0007945083265579069,-0.0006175973950240372,-0.000583831482249966,,,,,,
408,-0.0007211223523892294,-0.0006107819443972492,-0.0007104930418872774,-0.0007527970894833652,-0.0008480986786250978,-0.0007960398654547988,-0.0006206862681483625,-0.0005866454288847439,,,,,,
409,-0.0007235694866838247,-0.0006149840993227935,-0.0007084717940331138,-0.000749171038549491,-0.0008475644123216861,-0.0007975714043516905,-0.0006237751412726878,-0.0005894593755195217,,,,,,
410,-0.0007260166209784202,-0.0006191862542483377,-0.0007064505461789503,-0.000745544987615617,-0.0008470301460182743,-0.0007991029432485824,-0.000626864014397013,-0.0005922733221542995,,,,,,
411,-0.0007284637552730155,-0.000623388409173882,-0.0007044292983247868,-0.000741918936681743,-0.0008464958797148626,-0.0008006344821454742,-0.0006299528875213382,-0.0005950872687890773,,,,,,
412,-0.0007309108895676112,-0.0006275905640994266,-0.0007024080504706231,-0.0007382928857478686,-0.0008459616134114509,-0.0008021660210423662,-0.0006330417606456637,-0.0005979012154238553,,,,,,
413,-0.0007333580238622065,-0.0006317927190249708,-0.0007003868026164595,-0.0007346668348139945,-0.0008454273471080391,-0.0008036975599392581,-0.0006361306337699889,-0.000600715162058633,,,,,,
414,-0.000735805158156802,-0.0006359948739505151,-0.000698365554762296,-0.0007310407838801204,-0.0008448930808046274,-0.0008052290988361498,-0.0006392195068943142,-0.0006035291086934108,,,,,,
415,-0.0007382522924513973,-0.0006401970288760593,-0.0006963443069081325,-0.0007274147329462464,-0.0008443588145012156,-0.0008067606377330417,-0.0006423083800186395,-0.0006063430553281886,,,,,,
416,-0.0007416503783772376,-0.0006457599748330952,-0.0007097866647578456,-0.0007406472740116946,-0.0008453816595520998,-0.0008100280396604006,-0.0006451664204327089,-0.0006096126245437123,,,,,,
417,-0.0007450763663896788,-0.000651362848067144,-0.0007236827437552389,-0.0007543744668327997,-0.0008464501921589309,-0.0008133463739370111,-0.000648017687932089,-0.0006128955622842877,,,,,,
418,-0.00074850235440212,-0.0006569657213011928,-0.0007375788227526323,-0.0007681016596539048,-0.0008475187247657621,-0.0008166647082136216,-0.000650868955431469,-0.0006161785000248631,,,,,,
419,-0.0007519283424145612,-0.0006625685945352417,-0.0007514749017500257,-0.0007818288524750099,-0.0008485872573725932,-0.000819983042490232,-0.0006537202229308491,-0.0006194614377654385,,,,,,
420,-0.0007553543304270025,-0.0006681714677692904,-0.0007653709807474192,-0.0007955560452961151,-0.0008496557899794244,-0.0008233013767668425,-0.0006565714904302292,-0.0006227443755060138,,,,,,
421,-0.0007587803184394439,-0.0006737743410033396,-0.0007792670597448135,-0.0008092832381172212,-0.0008507243225862555,-0.0008266197110434531,-0.0006594227579296095,-0.0006260273132465894,,,,,,
422,-0.0007622063064518851,-0.0006793772142373885,-0.0007931631387422069,-0.0008230104309383263,-0.0008517928551930867,-0.0008299380453200636,-0.0006622740254289896,-0.0006293102509871648,,,,,,
423,-0.0007656322944643263,-0.0006849800874714372,-0.0008070592177396003,-0.0008367376237594314,-0.0008528613877999178,-0.0008332563795966741,-0.0006651252929283696,-0.0006325931887277401,,,,,,
424,-0.0007690582824767675,-0.000690582960705486,-0.0008209552967369936,-0.0008504648165805365,-0.000853929920406749,-0.0008365747138732845,-0.0006679765604277497,-0.0006358761264683155,,,,,,
425,-0.000772484270489209,-0.0006961858339395351,-0.0008348513757343881,-0.0008641920094016426,-0.0008549984530135801,-0.0008398930481498952,-0.00067082782792713,-0.0006391590642088911,,,,,,
426,-0.0007759102585016502,-0.000701788707173584,-0.0008487474547317815,-0.0008779192022227477,-0.0008560669856204113,-0.0008432113824265056,-0.0006736790954265102,-0.0006424420019494664,,,,,,
427,-0.0007793362465140914,-0.0007073915804076328,-0.0008626435337291749,-0.0008916463950438528,-0.0008571355182272424,-0.0008465297167031161,-0.0006765303629258902,-0.0006457249396900418,,,,,,
428,-0.0007827622345265326,-0.0007129944536416816,-0.0008765396127265682,-0.000905373587864958,-0.0008582040508340736,-0.0008498480509797266,-0.0006793816304252703,-0.0006490078774306173,,,,,,
429,-0.0007893062205573275,-0.0007212313581248059,-0.000915134213243725,-0.0009472020361412085,-0.0008613636500404009,-0.0008550246022494176,-0.0006853902045391894,-0.0006555774700535529,,,,,,
430,-0.0007961566742591611,-0.0007297271612401921,-0.0009561564286354577,-0.0009917925536240138,-0.0008647287799452603,-0.0008603837974562765,-0.0006917091099616009,-0.000662470107611532,,,,,,
431,-0.000803007127960994,-0.0007382229643555778,-0.0009971786440271875,-0.0010363830711068158,-0.0008680939098501195,-0.0008657429926631351,-0.000698028015384012,-0.0006693627451695105,,,,,,
432,-0.000809857581662827,-0.0007467187674709635,-0.0010382008594189175,-0.0010809735885896178,-0.0008714590397549786,-0.0008711021878699937,-0.0007043469208064231,-0.000676255382727489,,,,,,
433,-0.0008167080353646601,-0.0007552145705863491,-0.0010792230748106473,-0.00112556410607242,-0.0008748241696598378,-0.0008764613830768523,-0.0007106658262288341,-0.0006831480202854675,,,,,,
434,-0.0008235584890664935,-0.0007637103737017354,-0.00112024529020238,-0.0011701546235552253,-0.0008781892995646972,-0.0008818205782837112,-0.0007169847316512456,-0.0006900406578434464,,,,,,
435,-0.0008304089427683264,-0.0007722061768171211,-0.0011612675055941099,-0.0012147451410380273,-0.0008815544294695564,-0.0008871797734905699,-0.0007233036370736566,-0.000696933295401425,,,,,,
436,-0.0008372593964701595,-0.0007807019799325067,-0.0012022897209858397,-0.0012593356585208295,-0.0008849195593744156,-0.0008925389686974284,-0.0007296225424960677,-0.0007038259329594036,,,,,,
437,-0.0008441098501719925,-0.0007891977830478924,-0.0012433119363775696,-0.0013039261760036315,-0.0008882846892792746,-0.000897898163904287,-0.0007359414479184787,-0.0007107185705173821,,,,,,
438,-0.0008539413160250932,-0.0007998754361126283,-0.001281585520690557,-0.0013447546035587482,-0.0008962023870557025,-0.0009068837017473299,-0.0007453473928171491,-0.0007207532559104211,,,,,,
439,-0.0008659389394149393,-0.0008121385341443776,-0.0013178618075673674,-0.0013828493020858596,-0.0009074282159990386,-0.0009185043276187291,-0.0007569965401881357,-0.0007330711156930163,,,,,,
440,-0.0008779365628047844,-0.000824401632176126,-0.001354138094444175,-0.0014209440006129682,-0.0009186540449423739,-0.0009301249534901276,-0.0007686456875591215,-0.0007453889754756107,,,,,,
441,-0.0008899341861946296,-0.0008366647302078744,-0.001390414381320983,-0.0014590386991400767,-0.0009298798738857092,-0.0009417455793615261,-0.0007802948349301072,-0.000757706835258205,,,,,,
442,-0.0009033727488679141,-0.0008496079487533095,-0.001443916136564885,-0.0015124820498597167,-0.0009442680789593114,-0.0009556286039227657,-0.000793343068896792,-0.0007707078526818441,,,,,,
443,-0.0009170665573558599,-0.0008626716428223005,-0.0015004691853343385,-0.0015686442377141705,-0.0009592164625781937,-0.0009699123863808253,-0.0008066391349560604,-0.0007838298836212055,,,,,,
444,-0.0009324810655552307,-0.0008741604752125457,-0.001562387949172469,-0.0016374391364537728,-0.0009760431899318748,-0.0009842326121500408,-0.0008216059222797291,-0.0008002161409712932,,,,,,
445,-0.0009481270189810287,-0.0008860088568132952,-0.0016233249404605937,-0.0017060061192120306,-0.000993122566651476,-0.0009991911742062533,-0.00083659819114966,-0.0008166561762824917,,,,,,
446,-0.0009652442795908928,-0.0009007055126409491,-0.0016763434236819058,-0.0017712267244623574,-0.0010118080461750507,-0.0010188313750861106,-0.000851556265466316,-0.0008330587149567592,,,,,,
447,-0.0009832264485990084,-0.0009158147234828766,-0.0017240040248862562,-0.0018309548378058654,-0.001031437673745065,-0.001038922661703653,-0.0008673541265529257,-0.0008502900482480585,,,,,,
448,-0.0010037671613308471,-0.000932144341069142,-0.0017558151148190668,-0.001874435241306122,-0.001053860249173335,-0.0010603483353907959,-0.0008856362173844132,-0.0008699730946571273,,,,,,
449,-0.0010236481670821457,-0.0009472152569324175,-0.001778771660488181,-0.0019067439484467782,-0.0010762828246016032,-0.0010810858797671839,-0.00090391830821592,-0.0008890239797929185,,,,,,
450,-0.001042477153753023,-0.000960278951001461,-0.0017876080743584174,-0.0019212374162801604,-0.0010987054000298714,-0.0011007260806470411,-0.0009222003990474597,-0.0009070667723345593,,,,,,
451,-0.0010559901338609038,-0.0009682679597512408,-0.0017881980105707773,-0.0019277508630420415,-0.001119204094084538,-0.0011180635490184397,-0.0009370455182238777,-0.0009208665528902658,,,,,,
452,-0.001064559864853678,-0.0009715381192263578,-0.001781119710692383,-0.0019268438464104384,-0.0011379138089901162,-0.0011332597520810265,-0.0009486946655948643,-0.0009307208407163634,,,,,,
453,-0.0010731295958464513,-0.0009748082787014746,-0.0017740414108139895,-0.0019259368297788355,-0.001156623523895693,-0.0011484559551436123,-0.0009603438129658501,-0.0009405751285424603,,,,,,
454,-0.0010816993268392245,-0.0009780784381765914,-0.0017669631109355959,-0.0019250298131472327,-0.0011753332388012698,-0.0011636521582061978,-0.0009719929603368359,-0.0009504294163685573,,,,,,
455,-0.0010848613220817687,-0.0009800576197784385,-0.0017584984871946217,-0.001920552310560329,-0.0011881302264345824,-0.0011724973028372318,-0.0009810091257366148,-0.0009576868634466159,,,,,,
456,-0.0010865730481427283,-0.0009816905815370489,-0.0017496620733243853,-0.0019151172601228241,-0.0011993415141487165,-0.001179639194066261,-0.0009893191670236636,-0.0009642478789162693,,,,,,
457,-0.0010882888703035178,-0.0009818191097508,-0.0017375396914696818,-0.0019029755093438428,-0.0012105796300768917,-0.0011900966020439142,-0.0009991842649047095,-0.0009723396714343902,,,,,,
458,-0.001090105586018943,-0.0009818191097508,-0.0017249303174679028,-0.0018900493410490507,-0.0012220384048164167,-0.0012008356257602083,-0.0010091806905127665,-0.0009804643919031897,,,,,,
459,-0.001093529038140916,-0.0009818191097508,-0.0017090247725014985,-0.0018737441897364823,-0.0012369867884352978,-0.0012115484626038057,-0.0010191527400572038,-0.0009870254073728968,,,,,,
460,-0.0010966244320364494,-0.0009818191097508,-0.0016927805216722224,-0.0018567446076004235,-0.0012519351720541687,-0.0012226034914931136,-0.0010288062599644043,-0.0009935864228425935,,,,,,
461,-0.0010983361580974627,-0.0009818191097508,-0.0016751076939317483,-0.0018368160893294813,-0.0012668835556729975,-0.0012351018011439426,-0.001037116301251454,-0.0010001474383122474,,,,,,
462,-0.001100606079898843,-0.0009818191097508,-0.0016545458560625996,-0.0018139244516744244,-0.0012812367743549175,-0.0012464491620976963,-0.0010438115981846836,-0.0010061804759071888,,,,,,
463,-0.0011040384241042497,-0.0009818191097508,-0.001627967759278929,-0.0017848622252656147,-0.001294350583620532,-0.0012553997140924919,-0.0010471442485086434,-0.001011114018708436,,,,,,
464,-0.0011070712379793878,-0.0009825735635149082,-0.0015989719381621333,-0.001751231141449003,-0.0013035638544085196,-0.001261452346036155,-0.0010504729098783105,-0.0010149049221488036,,,,,,
465,-0.001109638827070854,-0.0009842065252735452,-0.0015671608482293248,-0.0017122799466467147,-0.0013082352242894133,-0.0012641305552470543,-0.001053796926393114,-0.0010173653029499437,,,,,,
466,-0.0011122064161623204,-0.0009858394870321825,-0.001535349758296514,-0.0016733287518444237,-0.001312906594170307,-0.0012668087644579539,-0.0010571209429079177,-0.001019825683751084,,,,,,
467,-0.0011147740052537866,-0.0009874724487908197,-0.0015035386683637055,-0.0016343775570421353,-0.0013175779640512007,-0.0012694869736688532,-0.0010604449594227212,-0.001022286064552224,,,,,,
468,-0.0011179642691759167,-0.0009902934560080136,-0.001487156811326912,-0.001610584198399532,-0.00132156961197988,-0.0012741136879646049,-0.001064978153893997,-0.0010265364714955284,,,,,,
469,-0.0011213877212978894,-0.000993559379525288,-0.0014765531146826603,-0.0015924673636077775,-0.0013253067078845735,-0.0012794701063864038,-0.0010699641786662156,-0.0010314572330978088,,,,,,
470,-0.001127771678070964,-0.0009982410911636903,-0.0014903152773672276,-0.0016040002889184588,-0.001332275538720393,-0.001286378530700625,-0.0010763948889012192,-0.001037803770358506,,,,,,
471,-0.001134636366481777,-0.0010031527008169147,-0.0015080340085563233,-0.0016203477912733973,-0.0013397691440150527,-0.0012935389722964828,-0.0010830601895491386,-0.0010443818274268356,,,,,,
472,-0.0011466077146299128,-0.0010064220763360216,-0.0015468698411073571,-0.0016673870471850128,-0.0013528372619685646,-0.0013042443576127725,-0.0010897082587994133,-0.0010525796919033594,,,,,,
473,-0.001157918810295552,-0.0010094746293171782,-0.0015839026896751465,-0.0017128337554915016,-0.0013656729442884327,-0.0013147238961025672,-0.0010963562918290275,-0.0010605666378828173,,,,,,
474,-0.0011647657145394978,-0.0010111075910758422,-0.0016086446485117337,-0.001747255741595878,-0.0013768842320026203,-0.0013236512601388804,-0.001103004324858688,-0.0010671276533525242,,,,,,
475,-0.0011689047861565608,-0.0010105852516568788,-0.0016240683484391096,-0.001769739126888136,-0.0013871161814118993,-0.001330698478135267,-0.0011074621306072477,-0.001070660690651351,,,,,,
476,-0.0011654724419511544,-0.0010040364387858768,-0.001613437109725652,-0.0017588407919848256,-0.0013946097867065055,-0.0013324885885342584,-0.001105795805445241,-0.0010657271478501035,,,,,,
477,-0.0011565520787037878,-0.0009948749835709898,-0.0015893510867832504,-0.0017319700375099975,-0.0013975995791742945,-0.0013310547376512844,-0.0010991323868441269,-0.0010568520155140096,,,,,,
478,-0.0011394348180939237,-0.000981811289501973,-0.0015451690174321214,-0.0016812429000930796,-0.0013938624832696008,-0.0013248055828258703,-0.0010850053166561653,-0.0010420897307071957,,,,,,
479,-0.0011223175574840594,-0.0009687475954329563,-0.0015009869480809923,-0.0016305157626761615,-0.0013901253873649074,-0.0013185564280004563,-0.0010708782464682036,-0.0010273274459003817,,,,,,
480,-0.0011052002968741938,-0.0009556839013639386,-0.0014568048787298605,-0.00157978862525924,-0.0013863882914602135,-0.0013123072731750418,-0.001056751176280241,-0.0010125651610935666,,,,,,
481,-0.0010903412355129532,-0.0009458714311971513,-0.0014208136304700593,-0.001536237966018727,-0.0013788985697459665,-0.0013030642969406466,-0.0010420443020323906,-0.0009977773183021629,,,,,,
482,-0.0010766118586912734,-0.0009376854151084257,-0.001388919914329633,-0.0014962774047066068,-0.001369531563127655,-0.001292323634546806,-0.0010270473755746527,-0.000982976689898475,,,,,,
483,-0.0010656640577507664,-0.0009308296012557021,-0.0013698831072160528,-0.0014709687696701824,-0.0013571788801123583,-0.0012801695577831537,-0.001016091210542442,-0.0009721639325092866,,,,,,
484,-0.001055393701384847,-0.0009242977542212067,-0.0013539775622496474,-0.001449228567920054,-0.001344099044445823,-0.0012676712481323247,-0.0010061191609979504,-0.0009623224093047255,,,,,,
485,-0.001048330824140219,-0.0009208257956034307,-0.001341383600093339,-0.0014359753213350741,-0.0013292685406435657,-0.001255172938481547,-0.0009961471114535098,-0.000954017662385071,,,,,,
486,-0.0010416031861773532,-0.0009175598720861602,-0.0013290126206750186,-0.0014231673060634026,-0.0013143201570247382,-0.0012426746288307687,-0.0009864066661926163,-0.0009459306794301697,,,,,,
